size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,label
434176,4,4,2.0,107520.0,8192,364544,430080,5.957777660592962,3.8323772530187012,7.731179230874771,0,1,0,59,4,59,14.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4299,5.198650849034659,1,0,0,1,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.145121810577358,0,1
148480,4,4,2.0,36864.0,2560,94720,147456,5.916616726347481,5.035095770850417,7.976659167290589,0,1,1,455,9,424,50.55555555555556,0,12,0,0,0,0,0,2,0,64,256,0,0,0,1765,8.457790368271954,1,1,0,0,0,1,1,1,1,0,1,1,8,0,0,0,0,1,0,5.6009247587690885,0,1
195232,8,8,3.0,24000.0,512,145408,192000,1.1808309247561168,0.0,6.04517547098523,0,1,0,10,3,10,3.3333333333333335,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1130,5.902654867256637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.04517547098523,0,1
221184,5,5,2.321928094887362,43417.6,4096,151552,217088,3.5135129324475294,0.013126943721219527,6.666428875106952,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1016,11.668307086614174,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.666428875106952,0,1
390656,4,4,2.0,97408.0,1536,380928,389632,4.531151287908503,0.0,7.8815000095804555,0,1,0,39,4,36,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4453,4.785762407365821,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.207873452342364,0,1
195232,8,8,3.0,24000.0,512,145408,192000,1.181435140426093,0.0,6.05000919634504,0,1,0,10,3,10,3.3333333333333335,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1134,5.908289241622575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.05000919634504,0,1
409600,4,4,2.0,101376.0,12288,266240,405504,6.493419262609301,4.643323993420572,7.8120282215578065,0,1,0,48,4,48,12.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3987,4.871331828442438,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.313946182131266,0,1
208384,7,7,2.807354922057604,29622.85714285714,512,169472,207360,4.152720513177727,0.9727296750744064,6.608868777824585,0,1,0,32,6,32,5.333333333333333,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2445,5.948875255623722,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,6.58099884618725,0,1
434176,4,4,2.0,107520.0,8192,233472,430080,6.422056940178682,3.8072317617062184,7.86203701764405,0,1,0,68,4,68,17.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4474,5.085829235583371,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.502359335277749,0,1
393216,4,4,2.0,97280.0,8192,233472,389120,6.659510881799648,4.32496077608363,7.886985031239231,0,1,0,84,5,84,16.8,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3926,5.1984207845135,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.886985031239231,0,1
183672,6,6,2.584962500721156,29269.333333333332,1024,126464,175616,2.654665821234883,0.0,6.807432527575234,0,1,0,104,3,104,34.666666666666664,0,2,0,0,0,0,0,2,0,0,0,0,0,0,841,11.193816884661118,1,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,1,0,6.807432527575234,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.644417242388828,2.6052381954354966,6.644047542284788,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1304,11.36579754601227,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.644047542284788,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.634078584970014,2.6063360413071415,6.643661752884318,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1301,11.369715603382014,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.643661752884318,0,1
179200,4,4,2.0,44544.0,3072,140288,178176,6.3502974683653575,3.5784614234363934,7.876339109484338,0,1,0,25,5,25,5.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1967,5.825622775800712,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,7.876339109484338,0,1
165344,12,12,3.584962500721156,13610.666666666666,512,115200,163328,0.8138728969601585,0.0,6.5427009833667675,0,1,0,11,3,11,3.6666666666666665,0,1,0,0,0,0,0,2,0,0,0,0,0,0,892,6.053811659192825,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7084378349416649,0,1
430080,4,4,2.0,106496.0,12288,360448,425984,5.095903467211487,0.712965917694558,7.904942657590554,0,1,0,64,4,64,16.0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4405,5.2183881952326905,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.141290873739074,0,1
142432,6,6,2.584962500721156,23381.333333333332,1024,126464,140288,3.1520373315708317,0.0,6.2502752830567925,0,1,0,104,6,104,17.333333333333332,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1237,7.253031527890057,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,0,6.2502752830567925,0,1
160768,8,8,3.0,19968.0,512,103424,159744,4.435601754605704,0.020393135236084953,7.991989867716357,0,1,0,98,4,98,24.5,0,0,1,0,0,0,0,2,0,0,256,0,0,0,1528,6.229712041884817,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.306788754344833,0,1
393216,4,4,2.0,97280.0,8192,311296,389120,6.776528633973126,5.959912559146329,7.92282676055956,0,1,0,46,3,46,15.333333333333334,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4296,4.815875232774674,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.3769000279645915,0,1
434176,4,4,2.0,107520.0,8192,364544,430080,5.614580551097219,3.924843342262485,7.736288309626576,0,1,0,69,5,69,13.8,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4359,5.237439779766001,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.232178569484412,0,1
489984,5,5,2.321928094887362,97792.0,3584,433664,488960,5.164240343832988,2.313552895645569,6.996912162204349,0,1,0,67,3,67,22.333333333333332,0,6,0,0,0,0,0,2,0,64,256,0,0,0,3322,6.855207706201083,1,1,0,1,0,1,1,0,0,0,0,1,8,0,0,0,0,1,0,6.433213993013502,0,1
458752,4,4,2.0,113664.0,12288,217088,454656,6.920638776804001,6.030296928046679,7.970095750294575,0,1,0,72,3,72,24.0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4468,5.228066248880931,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.249598428230809,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.087970362940133,4.977501478376105,7.976471105342429,0,1,0,44,3,44,14.666666666666666,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4599,4.829310719721678,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.397260249478513,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.471192856910343,0.0,6.6434410073850465,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1010,11.740594059405941,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.6434410073850465,0,1
409600,4,4,2.0,101376.0,12288,266240,405504,6.492565003761243,4.643355008046491,7.8109292132196195,0,1,0,47,4,47,11.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3977,4.876791551420669,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.312947923995631,0,1
151040,4,4,2.0,37504.0,2560,94720,150016,5.795817558209585,4.539365694133828,7.972866561118518,0,1,1,183,4,126,45.75,0,10,0,0,0,0,0,2,0,64,256,0,0,0,1440,7.040277777777778,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,5.721797608006771,0,1
350720,4,4,2.0,5632.0,1024,14336,22528,4.637400051750451,0.41644573043250227,7.105838945709288,0,1,0,39,3,39,13.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3947,4.709399543957436,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.518835394976144,0,1
372736,4,4,2.0,92160.0,8192,208896,368640,6.629701805357313,3.816399394457816,7.763278527520268,0,1,0,60,2,60,30.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3740,5.126737967914439,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.763278527520268,0,1
95785,5,5,2.321928094887362,18739.2,512,88064,93696,4.1197801900787825,2.006387977875609,7.756235705307445,0,1,0,6,3,6,2.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,841,5.379310344827586,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,5.4902666739227675,0,1
364032,4,4,2.0,90752.0,1536,354304,363008,4.520362594331997,0.06784557522715084,7.943836729820482,0,1,0,39,4,38,9.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4010,4.690523690773067,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.119021235681142,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.4292893695207725,0.0,6.644198969446351,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1011,11.704253214638971,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.644198969446351,0,1
417792,4,4,2.0,103424.0,8192,208896,413696,6.722629605021788,3.8067363487314534,7.770532257625876,0,1,0,60,2,60,30.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4335,5.044059976931949,1,0,0,1,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.770532257625876,0,1
5158686,5,5,2.321928094887362,20992.0,512,74752,104960,4.205308284623703,0.39414097513537405,6.555548101442707,0,1,0,168,10,168,16.8,0,3,0,0,0,0,0,2,0,0,256,0,0,0,57777,4.692853557644045,1,0,0,0,0,1,1,0,0,0,0,1,6,0,1,0,0,1,0,6.555548101442707,0,1
131168,9,9,3.169925001442312,14336.0,1024,108032,129024,2.5650399318378794,0.16032872589902852,7.080740262123465,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,979,9.509703779366701,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.080740262123465,0,1
393216,4,4,2.0,97280.0,8192,233472,389120,6.659467278230755,4.32496077608363,7.886985031239231,0,1,0,84,5,84,16.8,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3926,5.1984207845135,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.886985031239231,0,1
421888,4,4,2.0,104448.0,20480,262144,417792,7.207820367371998,6.630919908991993,7.874537995943073,0,1,0,63,4,63,15.75,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4511,5.037463976945245,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.631146077453869,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.072102019309711,4.9607197523813245,7.976072811672072,0,1,0,43,4,43,10.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4223,4.834477859341701,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.344924104762272,0,1
405504,4,4,2.0,100352.0,12288,274432,401408,7.134852913762646,6.346906811563802,7.823371191867332,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4342,4.816674343620451,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,6.346906811563802,0,1
417792,4,4,2.0,103424.0,8192,208896,413696,6.7189542561615285,3.8067363487314534,7.7698194344792455,0,1,0,60,2,60,30.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4233,5.126624143633357,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.7698194344792455,0,1
466944,4,4,2.0,115712.0,24576,376832,462848,5.535048902517216,1.6599662766231889,7.638575924039596,0,1,0,80,4,80,20.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4379,5.11326786937657,1,0,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0,1,0,6.120935087946326,0,1
471040,4,4,2.0,116736.0,8192,405504,466944,5.6695218142021,4.240983992221178,7.5154340807230655,0,1,0,78,6,78,13.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4448,5.068570143884892,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.31128850891932,0,1
129632,8,8,3.0,15936.0,1024,108032,127488,2.8986025480954067,0.16032872589902852,7.078442689740558,0,1,0,237,4,237,59.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,965,9.466321243523316,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,7.078442689740558,0,1
373760,4,4,2.0,93184.0,1024,364544,372736,5.289047499271106,2.6665944401136104,7.987996843325659,0,1,0,39,4,39,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4199,4.6532507739938085,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.349451104449258,0,1
433664,6,6,2.584962500721156,72021.33333333333,1024,361472,432128,4.516302622389509,0.2681895726558982,7.9893509550273345,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4588,5.0614646904969485,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.462995284067917,0,1
402432,4,4,2.0,5632.0,1024,14336,22528,4.272692087979737,0.40554835374125364,6.643884468333696,0,1,0,39,3,39,13.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4559,4.660671199824523,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.643884468333696,0,1
411648,4,4,2.0,102656.0,19456,275456,410624,7.415176134650151,5.81626290534382,7.969912967064547,0,1,0,203,6,203,33.833333333333336,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3721,5.566514377855415,1,0,0,1,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,7.969320351730576,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.645248646934481,2.6052381954354966,6.644047542284788,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1304,11.359662576687116,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.644047542284788,0,1
421888,4,4,2.0,104448.0,8192,360448,417792,4.804765038917627,0.7134050332550387,7.90466472769416,0,1,0,62,4,62,15.5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4347,5.187485622268231,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.129600589795854,0,1
348160,4,4,2.0,86016.0,12288,200704,344064,6.480731601738823,3.2562812555444203,7.946727165640067,0,1,0,17,3,17,5.666666666666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3632,4.653083700440528,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,0,7.946727165640067,0,1
364032,4,4,2.0,90752.0,1536,354304,363008,4.534988221997385,0.06784557522715084,7.944201056033111,0,1,0,39,4,38,9.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4013,4.688761525043608,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.166497526564933,0,1
504320,4,4,2.0,125824.0,1536,494080,503296,4.217521094700587,0.0,6.642822703591369,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4479,4.919624916275954,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.180467046992815,0,1
393216,4,4,2.0,5760.0,1024,14336,23040,4.618857880419115,0.42013066021895284,7.09459448817126,0,1,0,39,3,39,13.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4475,4.657206703910615,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,5.438736639485835,0,1
364032,4,4,2.0,90752.0,1536,354304,363008,4.533025449629889,0.06784557522715084,7.943907643496244,0,1,0,39,4,38,9.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4010,4.691271820448878,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.154983641547751,0,1
434176,4,4,2.0,107520.0,8192,364544,430080,5.944384010671615,3.778124313387289,7.731794480311566,0,1,0,59,4,59,14.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4351,5.240864169156516,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.144965193015218,0,1
96297,4,4,2.0,23552.0,512,89600,94208,4.431969889288299,2.076710866356221,7.526316312462277,0,1,0,7,2,7,3.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,881,6.137343927355278,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,5.540884032674569,0,1
434176,4,4,2.0,107520.0,8192,233472,430080,6.420735187837477,3.8072317617062184,7.854987044388321,0,1,0,68,4,68,17.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4244,5.119934024505183,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.504876903890298,0,1
95272,3,3,1.584962500721156,31232.0,512,92160,93696,4.531559975781075,2.093858639482634,7.613688254742742,0,1,0,10,4,10,2.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1032,5.765503875968992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.613688254742742,0,1
345088,5,5,2.321928094887362,68812.8,12288,249344,344064,4.896705862906517,1.2803168863704828,6.589576519494972,0,1,0,247,7,247,35.285714285714285,0,7,0,0,0,0,0,2,0,0,0,0,0,0,658,336.53495440729483,1,1,0,1,0,1,1,1,0,0,0,1,3,0,0,0,0,1,0,6.589576519494972,0,1
48128,5,5,2.321928094887362,9420.8,1024,21504,47104,4.8103335056545315,0.44318694974477,6.500787491990791,0,1,0,71,8,71,8.875,0,2,0,0,0,0,0,2,0,64,256,0,0,0,439,8.842824601366743,1,0,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,1,0,5.807287021423645,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.085573982303877,4.974707982127604,7.97659348939129,0,1,0,43,3,43,14.333333333333334,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4308,4.8512070566388115,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.395177793643169,0,1
458752,4,4,2.0,113664.0,12288,217088,454656,6.914464081637254,6.001314041561769,7.969769427161021,0,1,0,71,3,71,23.666666666666668,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4563,5.236467236467236,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.2533523875401755,0,1
389632,4,4,2.0,97152.0,1536,379392,388608,4.565492547064886,0.0,7.8877664437120165,0,1,0,39,4,35,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4329,4.783321783321783,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.326103623234288,0,1
435200,6,6,2.584962500721156,72277.33333333333,1024,361984,433664,4.406827385655749,0.26491566896102103,7.988629254507211,0,1,1,21,2,21,10.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4546,5.075450945886494,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.8431029080173276,0,1
503808,4,4,2.0,124928.0,16384,339968,499712,5.3686671444304395,2.0034938943453118,7.976218048639931,0,1,0,45,4,45,11.25,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4496,4.858318505338079,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.187577745043921,0,1
442880,4,4,2.0,110464.0,1536,430080,441856,4.032635968852557,0.08952421866257136,7.619114067542136,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4103,4.799415062149647,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.508404756646479,0,1
95272,3,3,1.584962500721156,31232.0,512,92160,93696,4.9877279831459225,3.0488669379629627,7.630262793366382,0,1,0,13,5,13,2.6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1040,5.676923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.630262793366382,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.648244397678861,2.6080500521801606,6.643844233661688,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1308,11.389908256880734,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.643844233661688,0,1
405504,4,4,2.0,100352.0,12288,274432,401408,7.140490894259096,6.3467134063799024,7.8226432720294286,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4264,4.833724202626642,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.3467134063799024,0,1
195232,8,8,3.0,24000.0,512,145408,192000,1.1810719316794076,0.0,6.047103526371556,0,1,0,10,3,10,3.3333333333333335,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1120,5.930357142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.047103526371556,0,1
402432,4,4,2.0,5632.0,1024,14336,22528,4.2800336069292,0.40554835374125364,6.644901142078836,0,1,0,39,3,39,13.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4510,4.684478935698448,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,6.644901142078836,0,1
433664,6,6,2.584962500721156,72021.33333333333,1024,361472,432128,4.510090428431854,0.2680937006577817,7.989048621300337,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4533,5.050297816015884,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.46086895582866,0,1
148064,4,4,2.0,36480.0,512,141824,145920,3.7350107595442705,1.5508724544431587,5.68388496807509,0,1,0,5,2,5,2.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1068,6.601123595505618,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,5.68388496807509,0,1
142432,6,6,2.584962500721156,23381.333333333332,1024,126464,140288,3.1530603084150837,0.0,6.250289925973348,0,1,0,104,6,104,17.333333333333332,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1240,7.247580645161291,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,0,6.250289925973348,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.654903868841267,2.600684907195595,6.665690017864342,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1298,11.267334360554699,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.665690017864342,0,1
341504,7,7,2.807354922057604,48640.0,512,331264,340480,3.4223578132287256,0.16032872589902852,7.657458107115946,0,1,0,159,7,159,22.714285714285715,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2232,5.763888888888889,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,7.657458107115946,0,1
442368,4,4,2.0,109568.0,8192,376832,438272,5.67209413750876,3.967248013389364,7.824177761263094,0,1,0,63,3,63,21.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4377,5.046607265250171,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.287636529303003,0,1
169984,6,6,2.584962500721156,28160.0,512,85504,168960,4.748691900228825,0.37387747993819864,7.879492735729097,0,1,1,20,2,20,10.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1849,5.477555435370471,1,0,0,1,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,7.879492735729097,0,1
454656,4,4,2.0,112640.0,20480,294912,450560,7.094349325651165,6.617049397224481,7.691160930814198,0,1,0,74,6,74,12.333333333333334,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4487,5.089369289057276,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.697027586319939,0,1
393216,4,4,2.0,97280.0,8192,311296,389120,6.775730051238683,5.960914791734669,7.9225444657139015,0,1,0,46,3,46,15.333333333333334,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4226,4.855655466161855,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.376244433523726,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.6417167117946025,2.5972473294727156,6.6443635434325525,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1301,11.388931591083782,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.6443635434325525,0,1
405504,4,4,2.0,100352.0,12288,258048,401408,6.410631117722248,3.4523677024438464,7.921638592967726,0,1,0,41,2,41,20.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4226,4.8140085186938,1,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.382356217682304,0,1
405504,4,4,2.0,100352.0,8192,270336,401408,6.055331141515275,3.0598699675476144,7.806396304132927,0,1,0,45,2,45,22.5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3966,4.842158345940494,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.051370946036687,0,1
372320,7,7,2.807354922057604,52882.28571428572,1024,346112,370176,3.33385970520024,0.16032872589902852,6.577830138075486,0,1,0,413,5,413,82.6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2539,7.386372587632926,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,6.577830138075486,0,1
421888,4,4,2.0,104448.0,8192,360448,417792,4.80392504336514,0.7098339734135943,7.904686474457172,0,1,0,62,4,62,15.5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4317,5.198749131341209,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.129890375974848,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.6475047692263605,2.6024222637913783,6.64316075947628,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1289,11.457719162141196,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.64316075947628,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.085314584382623,4.967637661793712,7.976552509004533,0,1,0,44,3,44,14.666666666666666,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4397,4.823288605867637,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.397661365743481,0,1
